filename,worker,CT spam,manual spam,workerCosine,workerDisagreement,sounds,keywordsPerSound,wordsPerSound,charPerSound,wordsPerKeyword,charPerKeyword,charPerWord
4-7-180-f727918.csv,13864884,0,0,0.801,0.823,10,1.0,1.2,5.7,1.2,5.7,4.75
4-7-180-f727918.csv,20411346,0,0,0.775,0.796,6,1.0,1.0,4.667,1.0,4.667,4.667
4-7-180-f727918.csv,31947120,0,0,0.832,0.849,26,1.0,2.115,12.885,2.115,12.885,6.091
4-7-180-f727918.csv,24696098,0,0,0.884,0.856,30,1.0,1.633,10.5,1.633,10.5,6.429
4-7-180-f727918.csv,32087449,0,0,0.961,0.888,30,1.0,1.033,4.767,1.033,4.767,4.613
4-7-180-f727918.csv,31184650,0,0,0.852,0.848,30,1.1,1.667,10.1,1.515,9.182,6.06
4-7-180-f727918.csv,23287154,0,0,0.862,0.82,30,3.267,3.433,19.633,1.051,6.01,5.718
4-7-180-f727918.csv,31241093,0,0,0.72,0.79,30,1.0,1.067,5.433,1.067,5.433,5.094
4-7-180-f727918.csv,11460728,0,0,0.824,0.824,30,2.033,2.233,12.433,1.098,6.115,5.567
4-7-180-f727918.csv,31302995,0,0,0.96,0.867,6,3.0,3.0,17.5,1.0,5.833,5.833
4-7-180-f727918.csv,26473900,0,0,0.608,0.747,2,1.0,2.0,15.5,2.0,15.5,7.75
4-7-180-f727918.csv,28420204,0,0,0.871,0.85,28,1.0,1.25,7.464,1.25,7.464,5.971
4-7-180-f727918.csv,21484973,0,0,0.727,0.803,24,1.0,1.458,9.667,1.458,9.667,6.629
4-8-210-f729244.csv,6576528,0,0,0.957,0.88,30,1.0,1.2,7.167,1.2,7.167,5.972
4-8-210-f729244.csv,32306791,0,0,1.0,0.9,30,1.0,1.0,4.333,1.0,4.333,4.333
4-8-210-f729244.csv,9001027,0,0,0.843,0.851,30,2.867,2.9,16.333,1.012,5.698,5.632
4-8-210-f729244.csv,17272211,0,0,0.813,0.819,30,1.0,1.1,5.133,1.1,5.133,4.667
4-8-210-f729244.csv,6587538,0,0,0.862,0.85,30,2.0,2.033,9.7,1.017,4.85,4.77
4-8-210-f729244.csv,31241093,0,0,0.76,0.797,30,1.0,1.2,6.633,1.2,6.633,5.528
4-8-210-f729244.csv,22984878,0,0,0.742,0.767,6,1.0,2.0,11.667,2.0,11.667,5.833
4-8-210-f729244.csv,21873876,0,0,0.891,0.847,15,1.0,2.2,13.467,2.2,13.467,6.121
4-8-210-f729244.csv,30313955,0,0,0.874,0.837,30,1.0,1.467,9.0,1.467,9.0,6.136
4-8-210-f729244.csv,26477466,0,0,0.761,0.845,6,4.667,4.833,32.333,1.036,6.929,6.69
4-8-210-f729244.csv,26904668,0,0,0.866,0.842,30,1.0,1.533,8.567,1.533,8.567,5.587
4-8-210-f729244.csv,32609988,0,0,0.921,0.867,3,1.0,1.0,6.0,1.0,6.0,6.0
4-8-210-f729244.csv,22518719,0,0,1.0,0.9,3,1.0,1.0,6.0,1.0,6.0,6.0
4-8-210-f729244.csv,32254355,0,0,0.866,0.866,21,2.857,3.0,18.905,1.05,6.617,6.302
4-8-210-f729244.csv,17950689,0,0,0.801,0.799,30,1.4,1.433,7.9,1.024,5.643,5.512
4-8-210-f729244.csv,9401283,0,0,0.898,0.864,30,1.9,2.033,14.2,1.07,7.474,6.984
4-8-210-f729244.csv,32223491,0,0,0.969,0.883,6,1.0,1.167,7.167,1.167,7.167,6.143
4-8-210-f729244.csv,6352682,0,0,0.954,0.881,30,1.067,1.067,6.9,1.0,6.469,6.469
4-8-210-f729244.csv,30815980,0,0,1.0,0.9,3,1.333,2.0,10.667,1.5,8.0,5.333
4-8-210-f729244.csv,32162555,0,0,0.867,0.846,21,1.429,2.952,19.81,2.067,13.867,6.71
4-8-210-f729244.csv,13581319,0,0,0.878,0.848,30,1.0,1.033,5.533,1.033,5.533,5.355
4-8-210-f729244.csv,3587109,0,0,0.891,0.856,30,1.0,1.867,9.533,1.867,9.533,5.107
4-8-210-f729244.csv,31813170,0,0,0.775,0.823,6,1.5,1.833,11.0,1.222,7.333,6.0
4-8-210-f729244.csv,31726043,0,0,1.0,0.9,30,1.0,1.0,6.0,1.0,6.0,6.0
4-8-210-f729244.csv,23743236,0,0,0.856,0.841,30,1.5,1.7,8.733,1.133,5.822,5.137
4-8-210-f729244.csv,19854505,0,0,0.817,0.833,18,1.778,2.333,15.167,1.313,8.531,6.5
4-8-210-f729244.csv,32549163,0,0,0.775,0.808,30,1.067,1.867,11.9,1.75,11.156,6.375
4-8-210-f729244.csv,10798016,0,0,0.872,0.845,30,1.0,1.2,6.567,1.2,6.567,5.472
4-8-210-f729244.csv,32438173,0,0,1.0,0.9,30,1.0,1.0,3.733,1.0,3.733,3.733
4-8-210-f729244.csv,31508822,0,0,0.832,0.841,30,2.1,2.6,15.567,1.238,7.413,5.987
4-8-210-f729244.csv,15864091,0,0,0.899,0.859,15,1.0,1.4,8.667,1.4,8.667,6.19
4-8-210-f729244.csv,31861180,0,0,0.772,0.818,30,1.667,1.9,10.333,1.14,6.2,5.439
4-8-210-f729244.csv,18985376,0,0,0.895,0.86,3,1.667,1.667,10.0,1.0,6.0,6.0
4-8-210-f729244.csv,28196895,0,0,0.843,0.849,15,1.933,2.2,13.0,1.138,6.724,5.909
4-8-210-f729244.csv,32732290,0,0,0.882,0.843,30,1.0,1.5,9.5,1.5,9.5,6.333
4-8-210-f729244.csv,22098386,0,0,0.914,0.875,3,1.0,1.667,11.0,1.667,11.0,6.6
4-8-210-f729244.csv,6331127,0,0,0.858,0.836,15,1.067,2.0,11.867,1.875,11.125,5.933
4-8-210-f729244.csv,31948147,0,0,0.829,0.834,30,2.4,2.467,13.133,1.028,5.472,5.324
4-8-210-f729244.csv,16342057,0,0,0.854,0.851,15,2.733,3.267,18.733,1.195,6.854,5.735
4-8-210-f729244.csv,14583334,0,0,0.834,0.822,30,1.567,1.767,12.2,1.128,7.787,6.906
4-8-210-f729244.csv,13864884,0,0,0.845,0.828,30,1.0,1.567,9.933,1.567,9.933,6.34
4-8-210-f729244.csv,32087449,0,0,0.983,0.893,30,1.0,1.033,5.333,1.033,5.333,5.161
4-8-210-f729244.csv,23287154,0,0,0.851,0.829,30,3.333,4.133,24.767,1.24,7.43,5.992
4-8-210-f729244.csv,11460728,0,0,0.838,0.833,30,1.567,1.833,11.1,1.17,7.085,6.055
4-8-210-f729244.csv,27939470,0,0,0.812,0.797,6,1.0,1.333,7.667,1.333,7.667,5.75
4-8-210-f729244.csv,6265353,0,0,0.83,0.841,24,2.292,2.958,18.5,1.291,8.073,6.254
4-8-210-f729244.csv,30398579,0,0,0.63,0.765,30,2.867,3.167,17.367,1.105,6.058,5.484
4-8-210-f729244.csv,29849805,0,0,0.91,0.863,30,2.0,2.133,14.033,1.067,7.017,6.578
4-8-210-f729244.csv,24796792,0,0,0.831,0.824,30,1.0,1.167,5.8,1.167,5.8,4.971
4-8-210-f729244.csv,6450461,0,0,0.863,0.849,30,1.2,2.567,14.467,2.139,12.056,5.636
4-8-210-f729244.csv,13300986,0,0,0.793,0.819,12,1.083,1.25,8.083,1.154,7.462,6.467
4-8-210-f729244.csv,31129918,0,0,0.873,0.863,12,2.25,2.833,18.667,1.259,8.296,6.588
4-8-210-f729244.csv,18531561,0,0,0.775,0.808,30,1.6,1.767,9.6,1.104,6.0,5.434
4-8-210-f729244.csv,31009728,0,0,0.746,0.796,21,1.333,1.571,8.762,1.179,6.571,5.576
4-8-210-f729244.csv,28103910,0,0,0.818,0.838,30,1.0,1.167,6.033,1.167,6.033,5.171
4-8-210-f729244.csv,27914150,0,0,0.852,0.854,30,1.033,1.067,7.0,1.032,6.774,6.563
4-8-210-f729244.csv,23163165,0,0,0.821,0.824,30,1.967,2.0,9.433,1.017,4.797,4.717
4-8-210-f729244.csv,29582088,0,0,0.841,0.832,30,1.0,1.167,6.533,1.167,6.533,5.6
4-8-210-f729244.csv,32338429,0,0,0.743,0.797,30,1.133,1.7,10.0,1.5,8.824,5.882
4-8-210-f729244.csv,7397477,0,0,0.749,0.778,18,1.0,2.111,13.056,2.111,13.056,6.184
4-8-210-f729244.csv,32173500,0,0,0.815,0.838,30,1.9,1.9,9.033,1.0,4.754,4.754
4-8-210-f729244.csv,6331514,0,0,0.954,0.877,12,1.083,1.917,11.917,1.769,11.0,6.217
4-8-210-f729244.csv,6744840,0,0,0.912,0.87,30,1.0,1.033,5.633,1.033,5.633,5.452
4-8-210-f729244.csv,10319610,0,0,0.797,0.832,30,1.767,1.767,9.033,1.0,5.113,5.113
4-8-210-f729244.csv,32562748,0,0,0.849,0.844,30,1.0,1.267,7.5,1.267,7.5,5.921
4-8-210-f729244.csv,28420204,0,0,0.841,0.849,9,1.0,1.222,7.556,1.222,7.556,6.182
4-8-210-f729244.csv,11178231,0,0,0.827,0.827,30,1.067,2.0,12.533,1.875,11.75,6.267
4-8-210-f729244.csv,32362391,0,0,0.91,0.861,27,1.926,2.296,13.148,1.192,6.827,5.726
4-8-210-f729244.csv,31848723,0,0,0.99,0.898,30,1.0,1.033,5.2,1.033,5.2,5.032
4-8-210-f729244.csv,20312760,0,0,0.831,0.813,30,3.2,3.567,19.9,1.115,6.219,5.579
4-8-210-f729244.csv,24043308,0,0,0.874,0.852,30,1.033,1.067,7.167,1.032,6.935,6.719
4-8-210-f729244.csv,22947672,0,0,0.916,0.87,30,1.0,2.8,16.8,2.8,16.8,6.0
4-8-210-f729244.csv,11008671,0,0,0.777,0.801,18,1.944,2.611,17.0,1.343,8.743,6.511
4-8-210-f729244.csv,18666417,0,0,0.877,0.844,30,2.967,3.033,16.0,1.022,5.393,5.275
4-8-210-f729244.csv,11382239,0,0,0.802,0.807,9,1.889,2.222,14.889,1.176,7.882,6.7
4-8-210-f729244.csv,19094317,0,0,0.789,0.84,30,1.0,1.233,6.933,1.233,6.933,5.622
4-8-210-f729244.csv,31579138,0,0,0.9,0.858,30,1.133,1.933,11.367,1.706,10.029,5.879
4-8-210-f729244.csv,1919444,0,0,0.866,0.849,30,1.2,1.367,7.433,1.139,6.194,5.439
4-8-210-f729244.csv,18614189,0,0,0.885,0.869,21,1.0,1.857,11.714,1.857,11.714,6.308
4-8-210-f729244.csv,30442301,0,0,0.742,0.763,30,2.967,3.4,19.567,1.146,6.596,5.755
4-8-210-f729244.csv,30901412,0,0,0.828,0.841,30,1.0,1.167,6.7,1.167,6.7,5.743
4-8-210-f729244.csv,31947120,0,0,0.808,0.834,30,2.167,2.933,18.2,1.354,8.4,6.205
4-8-210-f729244.csv,16779780,0,0,0.849,0.831,12,2.583,4.833,29.167,1.871,11.29,6.034
4-8-210-f729244.csv,28703583,0,0,0.892,0.867,30,1.0,1.1,6.267,1.1,6.267,5.697
4-8-210-f729244.csv,6352345,0,0,0.77,0.804,30,1.567,2.033,13.0,1.298,8.298,6.393
4-8-210-f729244.csv,18805669,0,0,0.838,0.843,30,1.0,1.3,7.6,1.3,7.6,5.846
4-8-210-f729244.csv,28627999,0,0,0.917,0.874,15,1.0,2.0,11.6,2.0,11.6,5.8
4-8-210-f729244.csv,31184650,0,0,0.739,0.815,30,1.233,1.867,10.9,1.514,8.838,5.839
4-9-264-f730379.csv,6576528,0,0,0.97,0.887,30,1.0,1.333,8.2,1.333,8.2,6.15
4-9-264-f730379.csv,17679439,0,0,0.862,0.849,30,1.3,2.833,17.733,2.179,13.641,6.259
4-9-264-f730379.csv,21813440,0,0,0.73,0.796,30,1.8,2.4,16.3,1.333,9.056,6.792
4-9-264-f730379.csv,22429517,0,0,0.721,0.805,9,1.889,2.333,12.222,1.235,6.471,5.238
4-9-264-f730379.csv,17272211,0,0,0.863,0.827,30,1.0,1.167,5.7,1.167,5.7,4.886
4-9-264-f730379.csv,32660177,0,0,1.0,0.9,30,1.0,1.2,7.0,1.2,7.0,5.833
4-9-264-f730379.csv,30758231,0,0,0.898,0.856,18,1.0,1.722,11.167,1.722,11.167,6.484
4-9-264-f730379.csv,31241093,0,0,0.854,0.84,30,1.0,1.067,5.967,1.067,5.967,5.594
4-9-264-f730379.csv,30064988,0,0,0.917,0.874,9,2.333,2.444,15.222,1.048,6.524,6.227
4-9-264-f730379.csv,11521789,0,0,0.793,0.828,30,1.133,2.433,16.467,2.147,14.529,6.767
4-9-264-f730379.csv,21873876,0,0,0.82,0.807,30,1.0,2.433,14.767,2.433,14.767,6.068
4-9-264-f730379.csv,30313955,0,0,0.823,0.79,30,1.0,1.5,10.333,1.5,10.333,6.889
4-9-264-f730379.csv,31139768,0,0,0.929,0.87,30,1.0,1.533,10.067,1.533,10.067,6.565
4-9-264-f730379.csv,26904668,0,0,0.884,0.847,30,1.0,1.433,8.267,1.433,8.267,5.767
4-9-264-f730379.csv,25228876,0,0,0.81,0.822,30,2.033,2.367,15.8,1.164,7.77,6.676
4-9-264-f730379.csv,32609988,0,0,0.877,0.847,15,1.0,1.267,7.2,1.267,7.2,5.684
4-9-264-f730379.csv,32254355,0,0,0.842,0.832,30,3.4,3.833,24.067,1.127,7.078,6.278
4-9-264-f730379.csv,9001027,0,0,0.822,0.847,30,2.8,3.267,20.033,1.167,7.155,6.133
4-9-264-f730379.csv,17950689,0,0,0.93,0.864,30,1.233,1.233,7.467,1.0,6.054,6.054
4-9-264-f730379.csv,9401283,0,0,0.765,0.823,27,1.852,2.481,15.074,1.34,8.14,6.075
4-9-264-f730379.csv,31517316,0,0,0.889,0.86,9,1.111,2.333,14.889,2.1,13.4,6.381
4-9-264-f730379.csv,30012423,0,0,0.784,0.798,30,1.0,1.133,6.833,1.133,6.833,6.029
4-9-264-f730379.csv,6352682,0,0,0.912,0.86,30,1.0,1.067,6.633,1.067,6.633,6.219
4-9-264-f730379.csv,1890003,0,0,0.804,0.812,21,1.476,1.571,8.952,1.065,6.065,5.697
4-9-264-f730379.csv,8116239,0,0,0.753,0.818,30,2.267,2.767,16.433,1.221,7.25,5.94
4-9-264-f730379.csv,17101387,0,0,0.88,0.837,30,1.0,1.233,6.3,1.233,6.3,5.108
4-9-264-f730379.csv,31345986,0,0,0.861,0.844,6,1.5,1.667,10.833,1.111,7.222,6.5
4-9-264-f730379.csv,32315693,0,0,0.942,0.878,9,1.0,1.667,9.0,1.667,9.0,5.4
4-9-264-f730379.csv,13581319,0,0,0.882,0.85,30,1.0,1.033,5.467,1.033,5.467,5.29
4-9-264-f730379.csv,31813170,0,0,0.75,0.813,30,2.0,2.333,13.8,1.167,6.9,5.914
4-9-264-f730379.csv,32350671,0,0,0.894,0.853,30,1.0,1.833,9.9,1.833,9.9,5.4
4-9-264-f730379.csv,23743236,0,0,0.73,0.817,3,2.0,2.0,8.667,1.0,4.333,4.333
4-9-264-f730379.csv,19053597,0,0,0.899,0.858,12,1.0,1.167,7.833,1.167,7.833,6.714
4-9-264-f730379.csv,21432964,0,0,0.868,0.854,30,1.267,2.367,16.9,1.868,13.342,7.141
4-9-264-f730379.csv,19689350,0,0,0.805,0.814,30,1.3,1.767,10.567,1.359,8.128,5.981
4-9-264-f730379.csv,30489373,0,0,0.77,0.816,30,1.7,2.067,12.2,1.216,7.176,5.903
4-9-264-f730379.csv,32549163,0,0,0.884,0.837,30,1.0,1.8,10.867,1.8,10.867,6.037
4-9-264-f730379.csv,10798016,0,0,0.961,0.883,30,1.0,1.0,5.667,1.0,5.667,5.667
4-9-264-f730379.csv,8672587,0,0,0.835,0.824,30,2.267,2.667,18.2,1.176,8.029,6.825
4-9-264-f730379.csv,32438173,0,0,0.994,0.897,30,1.0,1.033,3.933,1.033,3.933,3.806
4-9-264-f730379.csv,31508822,0,0,0.762,0.814,30,1.833,2.233,12.467,1.218,6.8,5.582
4-9-264-f730379.csv,15864091,0,0,0.951,0.88,30,1.0,1.6,9.0,1.6,9.0,5.625
4-9-264-f730379.csv,32732290,0,0,0.912,0.858,30,1.0,1.1,7.6,1.1,7.6,6.909
4-9-264-f730379.csv,24779993,0,0,0.851,0.839,9,1.889,2.111,12.778,1.118,6.765,6.053
4-9-264-f730379.csv,31948147,0,0,0.736,0.776,3,2.333,3.667,21.333,1.571,9.143,5.818
4-9-264-f730379.csv,30880172,0,0,0.8,0.799,30,1.0,1.567,10.3,1.567,10.3,6.574
4-9-264-f730379.csv,14583334,0,0,0.78,0.81,30,1.733,2.167,14.167,1.25,8.173,6.538
4-9-264-f730379.csv,8372126,0,0,0.9,0.867,30,1.0,1.5,9.767,1.5,9.767,6.511
4-9-264-f730379.csv,32844512,0,0,0.922,0.875,6,1.0,1.333,8.333,1.333,8.333,6.25
4-9-264-f730379.csv,32087449,0,0,0.989,0.896,30,1.0,1.0,4.633,1.0,4.633,4.633
4-9-264-f730379.csv,23930372,0,0,0.867,0.863,15,2.0,2.333,16.0,1.167,8.0,6.857
4-9-264-f730379.csv,23287154,0,0,0.777,0.786,30,3.733,4.7,27.233,1.259,7.295,5.794
4-9-264-f730379.csv,32610458,0,0,0.846,0.83,18,1.778,2.111,12.0,1.188,6.75,5.684
4-9-264-f730379.csv,11460728,0,0,0.767,0.811,30,1.967,2.3,16.167,1.169,8.22,7.029
4-9-264-f730379.csv,26544151,0,0,0.814,0.814,30,3.233,4.833,31.7,1.495,9.804,6.559
4-9-264-f730379.csv,27939470,0,0,0.834,0.823,30,1.0,1.167,6.967,1.167,6.967,5.971
4-9-264-f730379.csv,28448810,0,0,1.0,0.9,3,1.0,1.0,4.0,1.0,4.0,4.0
4-9-264-f730379.csv,32302664,0,0,0.845,0.855,12,1.0,1.333,7.25,1.333,7.25,5.438
4-9-264-f730379.csv,29849805,0,0,0.903,0.86,30,1.933,2.167,14.367,1.121,7.431,6.631
4-9-264-f730379.csv,24796792,0,0,0.843,0.833,30,1.0,1.3,5.667,1.3,5.667,4.359
4-9-264-f730379.csv,13300986,0,0,0.881,0.851,9,1.111,1.111,7.778,1.0,7.0,7.0
4-9-264-f730379.csv,30326627,0,0,0.815,0.837,15,1.467,1.667,9.867,1.136,6.727,5.92
4-9-264-f730379.csv,10959404,0,0,0.813,0.82,18,1.0,1.444,9.167,1.444,9.167,6.346
4-9-264-f730379.csv,18531561,0,0,0.873,0.856,30,1.6,1.867,10.333,1.167,6.458,5.536
4-9-264-f730379.csv,28103910,0,0,0.875,0.854,30,1.0,1.167,6.367,1.167,6.367,5.457
4-9-264-f730379.csv,27914150,0,0,0.799,0.818,30,1.067,1.2,6.867,1.125,6.438,5.722
4-9-264-f730379.csv,15423729,0,0,0.918,0.869,18,1.167,2.111,12.778,1.81,10.952,6.053
4-9-264-f730379.csv,22052203,0,0,0.853,0.851,30,1.0,1.333,8.2,1.333,8.2,6.15
4-9-264-f730379.csv,23163165,0,0,0.867,0.836,30,1.633,1.667,8.4,1.02,5.143,5.04
4-9-264-f730379.csv,31757234,0,0,0.898,0.867,3,1.0,1.0,8.333,1.0,8.333,8.333
4-9-264-f730379.csv,20312760,0,0,0.855,0.839,30,2.933,3.267,17.7,1.114,6.034,5.418
4-9-264-f730379.csv,25257275,0,0,0.894,0.852,30,1.167,1.367,9.2,1.171,7.886,6.732
4-9-264-f730379.csv,6587538,0,0,0.878,0.841,30,2.0,2.133,12.1,1.067,6.05,5.672
4-9-264-f730379.csv,32173500,0,0,0.868,0.844,30,2.067,2.067,10.567,1.0,5.113,5.113
4-9-264-f730379.csv,6331514,0,0,0.938,0.875,30,1.4,1.967,11.867,1.405,8.476,6.034
4-9-264-f730379.csv,6744840,0,0,0.867,0.851,30,1.0,1.1,6.8,1.1,6.8,6.182
4-9-264-f730379.csv,10319610,0,0,0.787,0.809,30,1.767,1.967,9.0,1.113,5.094,4.576
4-9-264-f730379.csv,29122434,0,0,0.909,0.856,30,2.067,2.167,14.267,1.048,6.903,6.585
4-9-264-f730379.csv,1966113,0,0,0.904,0.858,21,1.381,1.667,11.238,1.207,8.138,6.743
4-9-264-f730379.csv,31883685,0,0,0.596,0.758,3,1.0,1.333,7.667,1.333,7.667,5.75
4-9-264-f730379.csv,28420204,0,0,0.877,0.846,30,1.0,1.233,8.0,1.233,8.0,6.486
4-9-264-f730379.csv,29756799,0,0,0.901,0.867,9,1.0,1.444,9.222,1.444,9.222,6.385
4-9-264-f730379.csv,31848723,0,0,1.0,0.9,6,1.0,1.0,3.333,1.0,3.333,3.333
4-9-264-f730379.csv,6344072,0,0,0.8,0.793,15,1.0,1.333,7.333,1.333,7.333,5.5
4-9-264-f730379.csv,14528761,0,0,0.88,0.86,30,1.0,1.3,8.733,1.3,8.733,6.718
4-9-264-f730379.csv,24043308,0,0,0.888,0.857,30,1.367,1.6,11.567,1.171,8.463,7.229
4-9-264-f730379.csv,16779780,0,0,0.904,0.843,30,1.467,3.1,19.233,2.114,13.114,6.204
4-9-264-f730379.csv,11008671,0,0,0.839,0.83,21,1.619,1.81,10.619,1.118,6.559,5.868
4-9-264-f730379.csv,11178231,0,0,0.726,0.797,30,1.033,1.6,9.967,1.548,9.645,6.229
4-9-264-f730379.csv,18666417,0,0,0.775,0.78,30,2.867,3.333,18.167,1.163,6.337,5.45
4-9-264-f730379.csv,31579138,0,0,0.937,0.88,30,1.0,1.867,11.5,1.867,11.5,6.161
4-9-264-f730379.csv,19020597,0,0,0.898,0.844,30,2.067,3.267,22.233,1.581,10.758,6.806
4-9-264-f730379.csv,1919444,0,0,0.865,0.851,30,1.267,1.533,8.133,1.211,6.421,5.304
4-9-264-f730379.csv,18466403,0,0,0.869,0.86,30,1.0,1.733,12.267,1.733,12.267,7.077
4-9-264-f730379.csv,18793920,0,0,0.883,0.848,18,1.0,1.056,4.722,1.056,4.722,4.474
4-9-264-f730379.csv,21788954,0,0,0.726,0.782,30,1.667,2.333,12.933,1.4,7.76,5.543
4-9-264-f730379.csv,30901412,0,0,0.828,0.842,30,1.0,1.233,7.0,1.233,7.0,5.676
4-9-264-f730379.csv,22947672,0,0,0.964,0.89,30,1.0,2.733,15.433,2.733,15.433,5.646
4-9-264-f730379.csv,32411118,0,0,0.966,0.886,6,1.167,1.333,8.167,1.143,7.0,6.125
4-9-264-f730379.csv,30940715,0,0,0.749,0.821,30,1.0,1.2,6.667,1.2,6.667,5.556
4-9-264-f730379.csv,28703583,0,0,0.94,0.879,30,1.033,1.067,6.5,1.032,6.29,6.094
4-9-264-f730379.csv,31767535,0,0,0.796,0.802,30,1.933,2.167,15.0,1.121,7.759,6.923
4-9-264-f730379.csv,6352345,0,0,0.824,0.845,30,1.167,1.9,12.133,1.629,10.4,6.386
4-9-264-f730379.csv,18805669,0,0,0.808,0.829,12,1.083,1.083,5.75,1.0,5.308,5.308
4-9-264-f730379.csv,7074645,0,0,0.859,0.854,18,1.0,1.444,7.389,1.444,7.389,5.115
4-9-264-f730379.csv,31184650,0,0,0.855,0.845,30,1.367,1.767,10.567,1.293,7.732,5.981
4-9-264-f730379.csv,29107145,0,0,0.805,0.829,24,1.625,2.625,16.667,1.615,10.256,6.349
4-9-264-f730379.csv,29582088,0,0,0.795,0.834,30,1.0,1.333,8.2,1.333,8.2,6.15
